order_id,order_date,customer_id,product_id,warehouse_id,quantity,unit_price
10633,2025-02-16,732,119,7,5,606.74
10634,2025-10-30,14,31,6,18,615.9
10635,2025-12-24,344,53,8,7,393.91
10636,2025-06-14,121,47,8,14,694.04
10637,2025-11-03,74,72,8,4,423.5
10638,2025-01-22,489,25,5,12,673.33
10639,2025-06-18,318,31,2,22,650.93
10640,2025-05-07,432,98,8,7,252.9
10641,2025-10-26,138,13,5,3,272.27
10642,2025-04-16,644,25,5,15,570.09
10643,2025-01-03,109,114,8,5,340.92
10644,2025-04-10,354,103,6,4,407.24
10645,2025-12-05,764,78,4,2,232.75
10646,2025-08-20,573,16,1,4,49.9
10647,2025-10-09,728,33,8,14,158.78
10648,2025-12-31,179,26,1,22,225.02
10649,2025-06-14,445,63,3,9,810.31
10650,2025-11-20,407,92,2,15,592.54
10651,2025-09-25,4,30,8,16,407.98
10652,2025-10-03,699,108,3,14,72.44
10653,2025-12-23,649,8,4,2,893.62
10654,2025-12-28,699,49,5,23,523.9
10655,2025-05-19,632,51,7,21,863.62
10656,2025-03-19,395,4,5,21,224.92
10657,2025-08-24,253,4,2,23,200.94
10658,2025-10-17,531,89,6,5,76.01
10659,2025-06-08,236,46,1,16,433.18
10660,2025-08-21,236,48,2,15,261.38
10661,2025-11-14,73,61,5,19,724.3
10662,2025-07-13,291,65,8,19,928.95
10663,2025-06-08,443,18,3,8,462.93
10664,2025-08-30,289,114,1,5,386.3
10665,2025-06-01,330,14,5,11,100.28
10666,2025-10-28,374,29,7,8,306.43
10667,2025-03-19,411,29,2,9,343.91
10668,2025-03-14,8,50,3,11,902.07
10669,2025-06-07,17,120,5,23,571.63
10670,2025-02-16,773,107,8,18,399.93
10671,2025-12-14,385,43,4,22,351.24
10672,2025-02-24,620,45,7,19,429.95
10673,2025-10-20,737,47,7,2,892.23
10674,2025-03-21,474,78,8,17,272.45
10675,2025-11-17,245,93,3,25,578.59
10676,2025-09-10,5,36,4,10,328.69
10677,2025-07-19,372,58,4,14,148.5
10678,2025-02-01,783,11,5,5,879.67
10679,2025-03-05,750,83,8,21,890.65
10680,2025-04-05,333,70,1,24,653.84
10681,2025-07-12,565,5,2,23,1016.09
10682,2025-07-28,419,117,4,20,695.73
10683,2025-03-09,319,109,4,7,52.54
10684,2025-09-28,66,58,5,12,131.94
10685,2025-05-30,742,55,8,4,702.14
10686,2025-03-24,90,53,1,12,376.39
10687,2025-06-11,408,65,8,10,1016.79
10688,2025-04-18,665,46,4,16,351.41
10689,2025-09-07,495,31,4,8,575.15
10690,2025-08-23,641,94,8,16,46.68
10691,2025-09-07,739,25,7,16,608.4
10692,2025-01-26,80,64,6,18,232.31
10693,2025-08-29,626,53,2,11,275.34
10694,2025-12-03,557,58,1,22,171.38
10695,2025-03-23,570,110,2,20,790.98
10696,2025-12-18,103,29,1,5,416.86
10697,2025-09-28,59,47,2,1,666.33
10698,2025-03-01,638,113,6,3,956.62
10699,2025-03-17,339,117,2,14,640.71
10700,2025-05-11,174,66,3,10,344.89
10701,2025-07-07,431,38,3,17,141.0
10702,2025-05-26,121,107,7,11,489.0
10703,2025-03-01,705,84,1,13,391.42
10704,2025-06-11,792,54,4,24,51.75
10705,2025-10-12,48,115,6,1,811.98
10706,2025-03-21,323,17,2,6,895.42
10707,2025-09-06,312,59,1,24,654.48
10708,2025-01-23,120,5,7,5,1045.19
10709,2025-02-09,700,65,2,20,1014.66
10710,2025-04-11,170,88,2,5,914.04
10711,2025-12-23,419,65,6,23,708.7
10712,2025-10-09,342,70,2,24,576.47
10713,2025-09-28,631,26,7,25,214.31
10714,2025-06-21,604,113,1,16,806.78
10715,2025-08-21,505,52,8,2,856.82
10716,2025-03-14,356,34,6,17,692.94
10717,2025-01-23,134,90,8,13,151.45
10718,2025-10-12,122,77,5,1,109.79
10719,2025-12-22,263,24,8,6,539.57
10720,2025-09-28,325,112,7,14,154.25
10721,2025-12-25,251,96,1,24,818.44
10722,2025-10-26,266,95,6,15,279.92
10723,2025-04-04,175,55,3,6,764.8
10724,2025-11-25,485,88,2,11,925.8
10725,2025-11-02,689,49,6,16,517.28
10726,2025-09-07,537,36,6,18,322.14
10727,2025-10-31,632,53,7,13,389.2
10728,2025-10-22,310,3,6,7,42.45
10729,2025-04-27,155,28,1,1,712.73
10730,2025-03-30,292,76,3,21,929.87
10731,2025-09-16,358,8,3,19,768.05
10732,2025-04-04,240,9,5,4,986.48
10733,2025-06-13,76,41,4,20,880.12
10734,2025-10-18,165,117,5,13,760.52
10735,2025-11-24,305,61,2,16,785.63
10736,2025-08-07,352,88,2,6,678.8
10737,2025-04-27,471,96,7,10,886.37
10738,2025-01-28,154,112,3,4,142.9
10739,2025-05-29,684,22,8,21,171.86
10740,2025-01-06,761,1,6,16,886.96
10741,2025-05-12,456,46,2,13,478.29
10742,2025-04-23,750,56,7,21,446.42
10743,2025-12-09,543,34,1,12,520.28
10744,2025-11-14,478,43,3,17,304.16
10745,2025-10-05,522,35,6,6,187.61
10746,2025-12-22,581,106,4,13,1058.89
10747,2025-11-28,782,39,7,8,211.77
10748,2025-12-14,394,108,1,11,107.34
10749,2025-06-02,355,48,4,20,254.61
10750,2025-05-09,304,78,6,20,241.0
10751,2025-08-16,300,60,8,1,134.79
10752,2025-12-26,762,8,4,21,883.12
10753,2025-02-22,219,38,4,1,171.14
10754,2025-03-27,475,86,1,21,332.09
10755,2025-06-30,612,64,8,6,234.77
10756,2025-07-31,700,17,8,18,739.29
10757,2025-11-04,741,68,5,21,815.68
10758,2025-10-06,716,22,2,8,146.44
10759,2025-03-19,149,43,4,9,267.22
10760,2025-12-25,49,18,4,4,513.98
10761,2025-01-31,298,84,4,19,276.55
10762,2025-10-07,663,67,3,16,532.43
10763,2025-04-19,642,37,7,8,54.14
10764,2025-05-07,301,106,6,6,974.26
10765,2025-09-28,553,88,5,13,672.59
10766,2025-04-05,620,60,2,14,99.88
10767,2025-03-09,314,58,2,17,167.98
10768,2025-10-13,198,94,7,5,52.78
10769,2025-08-26,722,62,4,1,225.98
10770,2025-06-12,352,53,7,17,309.67
10771,2025-01-13,760,66,6,18,398.37
10772,2025-09-25,781,93,4,25,645.47
10773,2025-01-17,537,108,4,20,77.76
10774,2025-04-02,237,9,3,21,800.56
10775,2025-12-19,624,19,7,8,599.88
10776,2025-10-11,220,21,8,8,446.95
10777,2025-04-22,236,56,2,17,508.92
10778,2025-03-15,750,31,1,23,432.61
10779,2025-07-24,147,62,4,1,230.72
10780,2025-08-07,144,52,4,3,852.17
10781,2025-04-26,233,52,6,23,691.24
10782,2025-03-29,780,85,3,18,202.89
10783,2025-12-23,577,48,1,2,224.82
10784,2025-08-10,355,4,3,8,191.6
10785,2025-12-26,432,107,7,24,461.86
10786,2025-05-26,651,116,1,22,631.37
10787,2025-09-14,217,66,2,14,354.2
10788,2025-08-04,709,63,5,4,608.17
10789,2025-08-01,477,46,4,19,317.01
10790,2025-07-14,735,109,3,18,59.38
10791,2025-07-29,269,16,7,18,50.94
10792,2025-08-03,708,45,6,1,567.84
10793,2025-08-09,580,88,3,11,635.31
10794,2025-11-01,207,78,3,23,175.12
10795,2025-07-03,292,75,6,16,163.98
10796,2025-12-21,95,47,2,20,808.13
10797,2025-06-22,729,112,2,8,146.42
10798,2025-08-28,59,116,1,20,823.15
10799,2025-10-31,791,36,3,20,331.56
10800,2025-10-21,349,118,7,15,909.68
10801,2025-02-07,2,39,6,18,171.5
10802,2025-08-14,774,48,5,22,216.81
10803,2025-04-09,378,41,4,18,627.81
10804,2025-08-03,334,25,8,20,421.16
10805,2025-01-22,557,48,2,8,229.98
10806,2025-10-06,341,111,6,1,392.4
10807,2025-05-17,150,69,7,19,520.76
10808,2025-04-08,361,10,7,12,591.45
10809,2025-05-25,381,39,2,18,200.89
10810,2025-01-06,98,62,6,6,310.04
10811,2025-02-14,298,31,8,20,433.6
10812,2025-05-16,380,96,7,8,703.5
10813,2025-07-17,312,109,7,14,54.39
10814,2025-04-26,541,42,1,9,418.98
10815,2025-06-26,170,52,2,2,982.52
10816,2025-01-02,424,37,1,19,62.58
10817,2025-05-09,600,82,2,16,190.61
10818,2025-05-01,667,46,8,8,414.9
10819,2025-08-07,263,56,3,16,565.02
10820,2025-04-10,175,8,1,16,763.56
10821,2025-01-23,724,7,6,19,203.76
10822,2025-11-02,340,43,2,9,282.53
10823,2025-05-15,81,22,1,7,145.01
10824,2025-09-04,169,4,1,17,204.81
10825,2025-10-02,184,86,1,10,241.0
10826,2025-05-10,11,89,3,21,55.9
10827,2025-04-13,448,50,6,17,1061.93
10828,2025-08-09,291,118,5,17,952.59
10829,2025-09-20,764,65,3,21,934.06
10830,2025-05-04,676,17,6,10,671.97
10831,2025-04-03,500,25,4,4,624.37
10832,2025-01-06,760,32,7,21,945.99
10833,2025-06-27,760,11,1,14,843.94
10834,2025-12-21,41,104,4,7,433.31
10835,2025-02-20,347,96,6,8,707.73
10836,2025-06-02,546,95,3,20,249.31
10837,2025-08-26,141,76,5,10,1113.17
10838,2025-07-24,2,101,4,24,219.52
10839,2025-07-21,20,7,8,9,169.22
10840,2025-03-24,364,17,8,7,911.2
10841,2025-02-22,669,108,8,7,93.97
10842,2025-07-21,476,75,4,7,166.7
10843,2025-12-17,395,33,7,20,173.62
10844,2025-04-24,474,87,3,16,419.08
10845,2025-11-05,682,45,5,3,624.11
10846,2025-06-25,451,76,7,12,962.28
10847,2025-11-09,120,52,8,1,876.79
10848,2025-12-26,489,68,8,22,1052.24
10849,2025-12-23,409,49,6,15,407.74
10850,2025-05-23,471,73,7,1,503.07
10851,2025-05-15,90,15,6,4,798.57
10852,2025-06-05,762,27,8,20,377.54
10853,2025-04-27,280,39,6,7,189.83
10854,2025-03-22,338,120,8,20,707.13
10855,2025-10-06,360,108,2,11,81.58
10856,2025-09-13,652,85,2,15,237.39
10857,2025-09-28,240,3,5,9,42.32
10858,2025-07-17,678,86,1,3,321.93
10859,2025-12-06,174,37,1,3,52.36
10860,2025-05-27,213,42,6,19,381.91
10861,2025-05-14,6,67,8,9,754.12
10862,2025-08-22,525,56,6,10,648.29
10863,2025-07-18,272,17,8,23,843.78
10864,2025-01-03,85,12,4,13,425.1
10865,2025-08-11,92,78,3,17,273.26
10866,2025-03-07,522,53,4,2,252.85
10867,2025-06-28,636,87,2,24,527.82
10868,2025-02-23,696,52,7,21,777.45
10869,2025-08-08,480,7,3,24,182.14
10870,2025-03-13,164,4,3,11,260.04
10871,2025-05-07,241,89,7,5,65.67
10872,2025-07-10,98,33,4,20,160.66
10873,2025-01-05,142,83,1,7,862.66
10874,2025-07-08,82,115,2,9,754.66
10875,2025-04-04,548,63,8,10,900.4
10876,2025-03-03,471,96,8,21,665.02
10877,2025-11-26,502,9,7,8,819.28
10878,2025-12-12,260,90,7,25,97.56
10879,2025-05-21,223,9,6,14,844.78
10880,2025-09-14,364,14,6,19,131.24
10881,2025-10-30,85,78,8,3,185.18
10882,2025-05-23,149,115,4,7,719.25
10883,2025-06-27,493,12,3,11,300.93
10884,2025-06-16,462,7,1,9,214.22
10885,2025-04-07,750,95,8,5,261.11
10886,2025-02-26,780,64,5,13,222.1
10887,2025-01-16,628,117,5,21,993.85
10888,2025-01-13,43,92,7,7,933.48
10889,2025-04-14,257,57,8,4,742.96
10890,2025-10-31,119,72,7,13,378.56
10891,2025-08-04,532,112,4,24,115.12
10892,2025-04-15,495,25,5,13,546.37
10893,2025-07-16,308,118,3,6,1098.51
10894,2025-04-09,362,43,5,2,304.35
10895,2025-07-24,781,90,6,11,105.02
10896,2025-06-18,241,86,1,19,292.71
10897,2025-04-13,358,114,1,6,257.93
10898,2025-03-30,168,96,5,9,673.32
10899,2025-09-30,260,77,3,3,103.79
10900,2025-01-18,31,40,8,14,523.15
10901,2025-01-17,341,90,3,20,152.11
10902,2025-09-10,671,119,4,3,429.39
10903,2025-04-09,341,62,3,3,262.02
10904,2025-08-05,723,107,3,6,567.67
10905,2025-06-30,218,87,6,15,469.63
10906,2025-01-25,122,19,2,22,628.79
10907,2025-11-01,242,21,6,20,324.38
10908,2025-10-16,276,107,5,21,550.82
10909,2025-02-03,668,29,4,1,356.49
10910,2025-04-16,81,98,6,23,257.48
10911,2025-12-31,183,116,1,8,801.84
10912,2025-08-20,712,85,2,14,177.71
10913,2025-10-20,520,6,5,9,344.92
10914,2025-11-14,515,109,4,12,58.32
10915,2025-12-25,391,72,5,15,470.08
10916,2025-07-27,493,96,1,14,778.1
10917,2025-06-06,232,26,6,21,279.33
10918,2025-12-27,249,79,3,17,280.63
10919,2025-03-29,19,8,3,9,862.62
10920,2025-05-07,255,35,6,20,149.56
10921,2025-10-22,59,63,3,12,903.19
10922,2025-05-20,292,42,5,20,409.44
10923,2025-07-24,169,118,6,18,838.88
10924,2025-10-15,128,14,4,18,156.62
10925,2025-10-13,128,57,1,23,811.37
10926,2025-07-22,159,53,2,1,373.04
10927,2025-05-12,728,115,2,13,807.51
10928,2025-06-15,424,56,4,25,664.69
10929,2025-06-04,472,54,7,2,50.9
10930,2025-12-14,506,84,8,20,269.97
10931,2025-06-19,778,17,8,22,779.05
10932,2025-10-21,500,116,2,25,696.01
10933,2025-02-06,145,12,3,1,358.39
10934,2025-10-06,350,84,1,23,378.63
10935,2025-06-02,656,21,7,12,484.4
10936,2025-04-04,244,119,4,18,432.82
10937,2025-05-03,429,35,7,7,153.59
10938,2025-01-26,777,62,4,20,316.13
10939,2025-01-28,147,21,3,17,347.52
10940,2025-02-16,695,62,8,24,295.17
10941,2025-03-23,267,48,5,3,205.71
10942,2025-05-08,243,29,3,2,373.53
10943,2025-12-02,396,29,1,1,307.8
10944,2025-07-27,614,102,3,9,56.85
10945,2025-09-05,762,47,4,17,814.16
10946,2025-09-17,585,118,4,12,1161.01
10947,2025-09-07,258,65,7,12,942.89
10948,2025-05-21,112,1,5,25,620.44
10949,2025-07-13,441,79,2,15,324.56
10950,2025-07-15,303,92,4,9,942.92
10951,2025-05-13,194,13,3,1,233.34
10952,2025-03-15,684,5,3,9,1059.45
10953,2025-06-21,651,33,5,8,143.22
10954,2025-08-05,686,37,7,15,66.35
10955,2025-03-02,221,16,6,10,50.68
10956,2025-11-08,536,26,2,1,228.5
10957,2025-10-26,171,77,6,11,107.03
10958,2025-02-20,179,25,3,3,626.48
10959,2025-01-26,183,90,4,7,102.25
10960,2025-11-06,528,22,7,5,141.27
10961,2025-10-25,74,39,6,15,214.28
10962,2025-11-29,92,26,6,24,291.73
10963,2025-11-01,111,67,4,17,730.44
10964,2025-04-14,603,22,2,16,141.49
10965,2025-09-14,122,65,2,5,701.53
10966,2025-04-10,421,19,5,13,643.46
10967,2025-05-29,421,57,1,24,661.78
10968,2025-07-15,418,24,8,10,773.74
10969,2025-08-22,509,29,3,16,367.59
10970,2025-03-24,671,97,8,10,138.53
10971,2025-03-07,727,25,5,3,420.97
10972,2025-05-03,774,80,8,9,136.85
10973,2025-10-05,49,22,8,1,162.63
10974,2025-11-04,279,114,5,16,317.41
10975,2025-10-21,629,67,1,6,545.71
10976,2025-10-27,663,103,4,12,480.79
10977,2025-07-29,162,45,8,21,589.07
10978,2025-11-29,368,47,8,4,617.61
10979,2025-03-06,633,74,7,1,492.48
10980,2025-09-11,146,98,6,3,256.38
10981,2025-07-06,246,51,8,11,944.97
10982,2025-07-22,36,115,5,15,694.57
10983,2025-04-27,615,120,3,22,705.43
10984,2025-12-27,268,99,2,17,48.24
10985,2025-05-17,522,28,7,9,819.26
10986,2025-07-12,118,2,7,18,412.58
10987,2025-04-09,36,72,6,17,422.77
10988,2025-06-29,539,84,1,15,365.76
10989,2025-11-27,234,52,7,17,943.05
10990,2025-04-17,115,60,5,23,89.63
10991,2025-03-19,157,99,7,4,35.13
10992,2025-11-20,785,37,7,1,55.16
10993,2025-12-09,618,114,4,21,351.75
10994,2025-10-04,307,57,6,7,838.31
10995,2025-02-21,115,40,2,17,438.97
10996,2025-02-05,547,34,1,8,439.38
10997,2025-11-04,22,30,7,13,571.26
10998,2025-05-24,422,21,2,18,493.56
10999,2025-06-04,155,86,1,21,278.37
11000,2025-04-14,72,111,6,21,350.37
11001,2025-06-28,334,101,8,1,280.46
11002,2025-01-23,488,17,5,24,907.84
11003,2025-04-06,16,12,1,25,412.65
11004,2025-12-31,783,72,4,10,462.97
11005,2025-08-02,600,12,8,19,341.09
11006,2025-04-09,600,32,8,1,942.7
11007,2025-05-09,602,15,4,16,777.02
11008,2025-10-19,627,9,7,7,841.72
11009,2025-08-03,183,16,6,18,62.75
11010,2025-08-17,287,117,7,10,997.42
11011,2025-07-08,698,48,7,1,257.82
11012,2025-06-29,515,102,3,9,64.28
11013,2025-03-03,232,53,6,8,278.61
11014,2025-04-26,445,33,3,6,202.0
11015,2025-05-26,275,48,3,15,267.92
11016,2025-10-05,137,31,6,20,615.64
11017,2025-12-16,47,4,5,11,251.36
11018,2025-06-16,174,62,1,7,258.8
11019,2025-12-31,721,71,6,13,513.34
11020,2025-06-17,762,23,3,15,1238.79
11021,2025-04-15,257,40,6,22,501.14
11022,2025-01-17,186,27,6,6,334.55
11023,2025-12-05,689,31,5,5,514.07
11024,2025-07-13,239,22,2,18,183.1
11025,2025-10-02,76,69,8,18,655.85
11026,2025-06-06,229,10,6,25,676.56
11027,2025-01-29,338,62,2,25,333.31
11028,2025-10-20,788,7,3,18,233.88
11029,2025-03-31,229,116,3,7,827.8
11030,2025-05-17,511,119,5,23,520.01
11031,2025-08-10,673,3,1,17,43.85
11032,2025-10-23,563,45,2,23,503.84
11033,2025-03-31,387,103,2,7,374.71
11034,2025-12-13,156,65,7,23,678.32
11035,2025-01-10,556,90,1,3,150.44
11036,2025-02-25,56,38,3,16,133.39
11037,2025-09-11,510,48,4,19,213.57
11038,2025-08-30,574,44,8,11,234.25
11039,2025-02-22,554,92,2,3,618.41
11040,2025-12-22,156,48,4,16,208.98
11041,2025-09-20,323,42,6,14,405.22
11042,2025-02-16,633,112,7,17,165.76
11043,2025-06-04,332,49,4,5,484.39
11044,2025-06-04,655,109,8,4,73.35
11045,2025-05-31,672,86,5,13,212.82
11046,2025-01-10,77,120,2,11,483.89
11047,2025-08-29,207,56,5,3,558.86
11048,2025-11-14,132,24,5,18,573.5
11049,2025-11-05,357,35,1,22,180.79
11050,2025-12-31,531,5,5,9,947.37
11051,2025-11-22,367,96,5,16,845.74
11052,2025-09-05,605,106,2,15,882.86
11053,2025-10-28,767,5,1,4,784.75
11054,2025-08-16,86,32,8,24,970.81
11055,2025-08-26,584,42,6,2,315.14
11056,2025-08-10,166,93,6,24,664.07
11057,2025-02-07,55,85,2,5,211.57
11058,2025-01-31,597,77,1,24,128.07
11059,2025-06-14,42,23,2,21,946.28
11060,2025-10-05,677,58,3,1,203.62
11061,2025-10-27,305,52,2,18,1035.04
11062,2025-07-16,65,49,3,23,542.38
11063,2025-12-16,578,18,3,3,598.26
11064,2025-04-16,422,30,3,17,546.04
11065,2025-02-24,591,2,2,13,364.87
11066,2025-01-13,588,112,8,17,135.58
11067,2025-09-12,453,82,7,6,212.22
11068,2025-07-08,483,70,2,20,634.18
11069,2025-03-13,309,54,1,6,38.31
11070,2025-07-30,349,49,7,15,465.83
11071,2025-05-16,306,29,3,24,332.38
11072,2025-03-08,35,52,4,15,1038.93
11073,2025-07-17,141,40,2,19,502.95
11074,2025-02-25,487,84,1,16,336.56
11075,2025-08-08,516,101,4,23,191.53
11076,2025-04-20,773,38,4,3,194.98
11077,2025-10-10,393,77,6,10,104.33
11078,2025-05-10,628,74,1,17,558.56
11079,2025-08-21,467,108,1,12,104.98
11080,2025-01-27,47,63,2,16,684.95
11081,2025-08-19,162,16,7,2,57.14
11082,2025-09-10,18,109,3,25,50.91
11083,2025-05-04,501,116,3,24,648.85
11084,2025-06-10,308,116,4,23,598.23
11085,2025-12-10,737,107,7,24,488.35
11086,2025-11-04,600,97,1,25,186.52
11087,2025-12-27,652,118,1,5,786.46
11088,2025-12-22,644,43,6,6,310.15
11089,2025-06-27,27,37,1,14,64.83
11090,2025-08-14,337,88,8,7,779.07
11091,2025-02-16,375,93,7,10,590.65
11092,2025-11-07,685,116,4,8,878.83
11093,2025-09-14,330,99,1,25,37.35
11094,2025-03-10,383,61,5,7,1114.48
11095,2025-07-24,119,18,1,15,409.65
11096,2025-07-15,674,81,1,1,719.01
11097,2025-02-21,651,83,8,7,748.35
11098,2025-01-18,61,74,5,12,484.8
11099,2025-09-30,762,22,8,21,128.65
11100,2025-09-19,56,89,1,13,60.07
11101,2025-09-21,769,90,3,3,149.65
11102,2025-12-21,121,26,1,20,286.65
11103,2025-03-31,330,53,5,12,355.89
11104,2025-09-22,492,25,2,22,572.05
11105,2025-09-14,704,91,4,21,1157.45
11106,2025-11-01,362,97,6,24,178.15
11107,2025-04-04,572,68,5,16,1090.47
11108,2025-08-08,299,49,5,22,379.63
11109,2025-02-23,336,25,6,1,444.85
11110,2025-01-30,497,107,8,23,401.78
11111,2025-08-17,615,28,6,8,683.44
11112,2025-02-10,687,69,4,7,649.49
11113,2025-12-26,528,117,8,9,856.02
11114,2025-02-01,307,18,5,5,414.38
11115,2025-02-05,429,67,6,3,724.03
11116,2025-07-10,246,20,5,11,463.89
11117,2025-12-24,160,19,8,11,683.98
11118,2025-04-10,736,110,2,25,619.82
11119,2025-11-02,371,17,6,8,898.28
11120,2025-04-07,395,55,5,12,997.69
11121,2025-01-03,487,44,5,3,146.07
11122,2025-10-12,293,79,5,9,293.07
11123,2025-09-12,28,114,7,15,306.55
11124,2025-09-04,588,27,1,16,376.94
11125,2025-04-22,735,106,5,25,1133.4
11126,2025-09-23,348,100,3,14,240.75
11127,2025-03-30,610,65,4,25,1019.05
11128,2025-01-16,67,23,1,15,909.43
11129,2025-03-08,327,48,6,5,249.02
11130,2025-06-15,63,56,2,19,484.41
11131,2025-12-10,46,93,1,3,614.75
11132,2025-11-28,479,29,6,2,394.9
11133,2025-04-12,145,44,6,20,186.64
11134,2025-08-07,506,44,5,18,215.38
11135,2025-07-11,290,51,3,19,742.8
11136,2025-12-26,364,33,8,12,201.46
11137,2025-06-01,759,52,4,18,807.68
11138,2025-10-13,718,79,8,13,292.2
11139,2025-03-30,570,64,7,20,173.57
11140,2025-06-04,604,66,2,6,450.63
11141,2025-12-22,206,96,6,3,885.03
11142,2025-12-05,444,42,3,18,406.6
11143,2025-02-06,239,114,5,23,312.99
11144,2025-01-11,582,37,5,18,64.25
11145,2025-08-04,401,52,5,23,1053.05
11146,2025-02-17,534,13,1,1,273.6
11147,2025-02-10,34,120,6,7,669.29
11148,2025-09-01,690,28,7,10,658.05
11149,2025-05-26,178,97,6,3,159.69
11150,2025-12-28,92,34,4,2,676.37
11151,2025-06-05,79,60,4,25,130.29
11152,2025-09-03,327,7,8,1,161.03
11153,2025-07-26,620,118,7,1,789.86
11154,2025-07-21,242,95,3,23,233.33
11155,2025-07-16,360,39,2,21,215.25
11156,2025-09-21,24,2,2,5,359.37
11157,2025-09-26,311,34,1,20,488.6
11158,2025-03-06,156,59,2,5,668.43
11159,2025-08-16,402,53,3,1,330.47
11160,2025-03-13,43,60,2,8,113.98
11161,2025-12-07,92,85,4,3,199.23
11162,2025-08-15,552,18,8,20,464.62
11163,2025-12-29,489,54,3,2,43.14
11164,2025-09-05,704,66,3,12,319.4
11165,2025-01-20,208,77,2,13,139.02
11166,2025-08-03,463,34,6,13,495.23
11167,2025-07-17,3,102,6,1,60.77
11168,2025-11-07,32,10,4,1,590.09
11169,2025-10-07,771,103,4,7,495.53
11170,2025-01-07,356,37,4,10,56.52
11171,2025-02-11,609,26,7,7,246.54
11172,2025-10-21,499,113,3,22,935.68
11173,2025-05-24,191,63,1,19,856.11
11174,2025-12-06,710,113,6,8,753.7
11175,2025-09-12,294,27,5,22,471.32
11176,2025-03-23,329,9,5,12,1046.2
11177,2025-09-25,710,20,4,18,486.38
11178,2025-07-17,114,90,4,6,135.47
11179,2025-01-31,768,104,5,1,324.09
11180,2025-10-30,176,82,5,23,201.23
11181,2025-07-23,713,41,1,12,857.12
11182,2025-08-03,320,26,2,15,234.03
11183,2025-04-20,464,82,3,3,170.92
11184,2025-07-24,88,99,2,21,39.61
11185,2025-11-29,238,42,4,14,314.38
11186,2025-10-02,498,59,8,2,532.75
11187,2025-11-10,798,63,6,14,832.22
11188,2025-08-05,704,49,2,20,379.53
11189,2025-09-28,554,30,8,7,428.76
11190,2025-03-07,675,72,4,7,346.87
11191,2025-11-03,634,66,2,21,370.58
11192,2025-05-03,501,112,4,1,124.42
11193,2025-05-11,392,106,4,16,978.33
11194,2025-09-06,728,10,7,6,651.28
11195,2025-09-19,412,26,8,1,235.66
11196,2025-09-30,222,33,5,11,150.16
11197,2025-07-02,462,45,1,16,618.54
11198,2025-09-22,344,79,2,16,402.15
11199,2025-02-06,8,53,5,16,279.65
11200,2025-06-03,469,48,2,12,185.34
11201,2025-03-16,250,86,6,22,315.97
11202,2025-04-25,244,119,2,25,451.35
11203,2025-11-01,699,71,4,5,533.71
11204,2025-05-21,432,49,7,14,398.49
11205,2025-06-19,480,100,7,3,228.89
11206,2025-08-03,308,115,8,24,802.45
11207,2025-03-11,523,47,8,9,710.46
11208,2025-08-17,308,58,5,9,194.69
11209,2025-07-22,784,104,7,13,278.4
11210,2025-03-25,715,3,3,6,50.58
11211,2025-12-06,437,80,7,4,137.46
11212,2025-12-23,465,105,8,23,276.02
11213,2025-03-23,439,86,5,4,248.35
11214,2025-09-19,412,18,6,6,493.48
11215,2025-12-17,29,89,2,17,79.38
11216,2025-02-23,565,70,7,5,810.4
11217,2025-01-16,415,70,8,10,890.5
11218,2025-07-27,588,46,7,16,405.94
11219,2025-09-17,390,5,3,16,1038.65
11220,2025-11-25,245,24,5,2,730.61
11221,2025-05-04,171,68,4,9,1104.98
11222,2025-04-29,699,50,4,19,1021.43
11223,2025-11-22,722,111,4,15,251.1
11224,2025-08-18,670,65,8,4,1023.11
11225,2025-03-08,173,59,2,7,644.03
11226,2025-08-16,385,78,3,21,209.27
11227,2025-07-04,430,52,1,13,902.6
11228,2025-03-03,429,22,3,10,188.77
11229,2025-03-16,709,61,3,1,720.99
11230,2025-06-22,140,56,6,20,637.71
11231,2025-09-15,363,103,1,19,458.47
11232,2025-05-14,659,73,3,5,511.96
11233,2025-11-06,329,79,4,18,341.89
11234,2025-10-11,73,107,4,6,379.91
11235,2025-09-19,186,76,5,8,838.53
11236,2025-06-26,287,76,6,12,775.85
11237,2025-11-03,717,66,6,10,468.06
11238,2025-02-28,766,51,7,3,694.37
11239,2025-06-04,95,104,7,11,315.43
11240,2025-06-07,780,120,4,6,606.2
11241,2025-04-27,229,14,1,13,147.53
11242,2025-10-13,522,19,4,18,542.53
11243,2025-04-09,258,93,1,1,826.46
11244,2025-08-14,229,29,8,7,440.87
11245,2025-05-26,673,38,1,9,151.98
11246,2025-04-02,282,58,6,6,151.2
11247,2025-05-10,765,78,7,8,206.13
11248,2025-07-30,589,26,6,11,271.69
11249,2025-12-24,406,31,4,12,514.6
11250,2025-11-21,381,83,2,15,817.39
11251,2025-12-14,625,99,5,7,33.91
11252,2025-08-14,560,41,6,24,917.46
11253,2025-07-03,456,29,2,6,296.51
11254,2025-07-20,665,62,8,6,325.42
11255,2025-04-06,443,4,1,14,184.29
11256,2025-09-27,642,63,7,23,641.55
11257,2025-10-20,350,35,2,19,150.55
11258,2025-02-07,644,15,1,8,545.41
11259,2025-10-21,519,24,4,1,700.12
11260,2025-08-02,43,29,1,5,364.74
11261,2025-10-15,524,46,8,1,436.49
11262,2025-08-11,178,19,8,25,507.25
11263,2025-10-02,65,118,7,17,951.27
11264,2025-11-24,50,37,4,23,68.22
11265,2025-12-29,97,46,3,13,477.34
