shipment_id,order_id,shipping_mode,delivery_date,delivery_status,shipping_cost
50551,10551,Rail,2025-09-30,Delivered,15.45
50552,10552,Air,2025-09-22,Delivered,47.32
50553,10553,Road,2025-01-28,Delivered,7.02
50554,10554,Road,2025-12-11,Delivered,11.04
50555,10555,Rail,2025-09-18,Delivered,49.6
50556,10556,Road,2025-04-03,Delayed,8.73
50557,10557,Rail,2025-02-17,Delayed,32.79
50558,10558,Road,2025-10-28,Delivered,16.77
50559,10559,Air,2025-03-23,Delayed,46.91
50560,10560,Road,2025-12-12,Delivered,28.86
50561,10561,Road,2025-11-04,Delayed,40.54
50562,10562,Air,2025-09-20,Delivered,40.08
50563,10563,Air,2025-02-27,Delivered,21.31
50564,10564,Air,2025-09-07,Delivered,25.2
50565,10565,Air,2025-09-20,Delayed,36.78
50566,10566,Road,2025-09-12,Delivered,14.3
50567,10567,Air,2025-07-06,Delivered,46.3
50568,10568,Rail,2025-06-11,Delivered,10.07
50569,10569,Rail,2025-10-17,Delayed,13.35
50570,10570,Air,2025-03-22,Delivered,39.42
50571,10571,Rail,2025-09-03,Delivered,5.5
50572,10572,Air,2025-11-28,Delivered,12.26
50573,10573,Rail,2025-07-10,Delivered,27.18
50574,10574,Air,2025-04-07,Delivered,12.65
50575,10575,Air,2025-04-18,Delivered,8.93
50576,10576,Air,2025-11-25,Delivered,11.31
50577,10577,Rail,2025-01-13,Delayed,28.15
50578,10578,Air,2025-02-17,Delivered,12.27
50579,10579,Air,2025-07-08,Delivered,36.64
50580,10580,Rail,2025-06-08,Delivered,18.7
50581,10581,Air,2025-07-26,Delivered,25.95
50582,10582,Road,2025-10-05,Delivered,27.3
50583,10583,Air,2025-12-30,Delivered,46.27
50584,10584,Rail,2025-04-23,Delivered,6.47
50585,10585,Road,2025-03-13,Delivered,35.64
50586,10586,Rail,2025-05-24,Delivered,38.91
50587,10587,Air,2025-09-30,Delivered,15.26
50588,10588,Rail,2025-08-17,Delivered,10.25
50589,10589,Air,2025-03-14,Delivered,32.77
50590,10590,Rail,2025-11-11,Delivered,13.19
50591,10591,Air,2025-03-02,Delivered,9.77
50592,10592,Air,2025-07-30,Delayed,17.7
50593,10593,Rail,2025-11-25,Delivered,45.69
50594,10594,Air,2025-06-03,Delivered,32.03
50595,10595,Rail,2025-03-24,Delivered,44.21
50596,10596,Rail,2025-12-06,Delivered,14.96
50597,10597,Air,2025-12-01,Delayed,48.44
50598,10598,Air,2025-11-23,Delivered,31.57
50599,10599,Rail,2025-10-20,Delayed,5.22
50600,10600,Rail,2025-03-23,Delayed,44.65
50601,10601,Road,2025-03-09,Delivered,25.87
50602,10602,Road,2025-07-20,Delayed,28.51
50603,10603,Rail,2025-06-17,Delayed,45.24
50604,10604,Air,2025-04-08,Delivered,34.94
50605,10605,Road,2025-12-09,Delivered,6.07
50606,10606,Road,2025-06-06,Delivered,29.68
50607,10607,Road,2025-08-09,Delivered,13.09
50608,10608,Road,2025-04-24,Delivered,12.17
50609,10609,Road,2025-11-21,Delivered,38.7
50610,10610,Rail,2025-03-16,Delivered,11.97
50611,10611,Road,2025-11-08,Delivered,13.88
50612,10612,Rail,2025-07-14,Delivered,34.3
50613,10613,Road,2025-09-01,Delivered,41.32
50614,10614,Air,2025-06-14,Delivered,38.5
50615,10615,Air,2026-01-05,Delivered,23.21
50616,10616,Air,2025-10-14,Delivered,46.95
50617,10617,Road,2025-12-14,Delivered,18.43
50618,10618,Rail,2025-10-04,Delivered,45.43
50619,10619,Air,2025-03-11,Delayed,11.43
50620,10620,Road,2025-10-17,Delivered,23.84
50621,10621,Road,2025-04-09,Delivered,13.62
50622,10622,Rail,2025-02-26,Delivered,31.52
50623,10623,Air,2025-07-24,Delayed,16.55
50624,10624,Rail,2025-10-18,Delivered,22.96
50625,10625,Road,2025-06-01,Delivered,15.97
50626,10626,Rail,2025-06-15,Delivered,47.71
50627,10627,Road,2025-02-13,Delivered,39.94
50628,10628,Air,2025-08-01,Delivered,16.39
50629,10629,Air,2025-12-20,Delivered,40.18
50630,10630,Road,2025-09-14,Delivered,42.28
50631,10631,Rail,2025-06-29,Delivered,28.68
50632,10632,Air,2025-09-13,Delivered,10.9
50633,10633,Rail,2025-02-20,Delivered,7.7
50634,10634,Air,2025-11-04,Delivered,26.91
50635,10635,Road,2025-12-31,Delivered,36.13
50636,10636,Road,2025-06-23,Delivered,35.59
50637,10637,Road,2025-11-11,Delivered,28.36
50638,10638,Air,2025-01-30,Delivered,40.6
50639,10639,Rail,2025-06-20,Delivered,13.8
50640,10640,Rail,2025-05-09,Delayed,15.94
50641,10641,Road,2025-10-30,Delayed,6.11
50642,10642,Air,2025-04-22,Delivered,28.83
50643,10643,Road,2025-01-05,Delivered,24.42
50644,10644,Rail,2025-04-19,Delivered,7.87
50645,10645,Rail,2025-12-15,Delivered,11.83
50646,10646,Air,2025-08-29,Delivered,20.32
50647,10647,Air,2025-10-17,Delivered,40.04
50648,10648,Road,2026-01-05,Delivered,19.84
50649,10649,Air,2025-06-18,Delivered,28.73
50650,10650,Road,2025-11-30,Delivered,47.49
50651,10651,Rail,2025-09-29,Delivered,23.0
50652,10652,Air,2025-10-08,Delivered,19.38
50653,10653,Air,2025-12-31,Delivered,37.31
50654,10654,Rail,2026-01-04,Delivered,12.36
50655,10655,Rail,2025-05-25,Delivered,49.03
50656,10656,Road,2025-03-27,Delivered,18.1
50657,10657,Air,2025-08-31,Delivered,12.83
50658,10658,Rail,2025-10-24,Delivered,23.78
50659,10659,Road,2025-06-16,Delivered,27.32
50660,10660,Air,2025-08-30,Delivered,7.45
50661,10661,Road,2025-11-20,Delivered,49.22
50662,10662,Road,2025-07-17,Delivered,35.5
50663,10663,Rail,2025-06-17,Delivered,23.92
50664,10664,Rail,2025-09-03,Delivered,45.58
50665,10665,Rail,2025-06-03,Delivered,49.93
50666,10666,Air,2025-11-04,Delayed,31.64
50667,10667,Rail,2025-03-28,Delivered,38.98
50668,10668,Road,2025-03-24,Delivered,39.96
50669,10669,Rail,2025-06-16,Delivered,35.29
50670,10670,Air,2025-02-20,Delayed,27.25
50671,10671,Rail,2025-12-23,Delayed,5.26
50672,10672,Road,2025-03-04,Delivered,46.78
50673,10673,Road,2025-10-25,Delayed,32.84
50674,10674,Air,2025-03-26,Delayed,41.21
50675,10675,Rail,2025-11-22,Delivered,18.53
50676,10676,Rail,2025-09-13,Delivered,34.08
50677,10677,Road,2025-07-27,Delivered,11.92
50678,10678,Road,2025-02-05,Delayed,45.65
50679,10679,Rail,2025-03-15,Delivered,39.08
50680,10680,Road,2025-04-07,Delivered,47.42
50681,10681,Air,2025-07-17,Delayed,5.39
50682,10682,Rail,2025-08-04,Delivered,23.55
50683,10683,Air,2025-03-18,Delivered,40.75
50684,10684,Rail,2025-10-02,Delivered,20.92
50685,10685,Air,2025-06-01,Delivered,19.41
50686,10686,Rail,2025-04-01,Delivered,45.93
50687,10687,Air,2025-06-21,Delivered,20.51
50688,10688,Road,2025-04-21,Delivered,31.02
50689,10689,Air,2025-09-12,Delivered,48.04
50690,10690,Rail,2025-08-28,Delayed,28.75
50691,10691,Air,2025-09-09,Delivered,27.32
50692,10692,Road,2025-01-31,Delivered,10.29
50693,10693,Rail,2025-09-07,Delivered,25.27
50694,10694,Road,2025-12-09,Delivered,15.35
50695,10695,Rail,2025-03-26,Delivered,33.02
50696,10696,Air,2025-12-26,Delivered,25.49
50697,10697,Air,2025-10-04,Delayed,47.84
50698,10698,Rail,2025-03-11,Delivered,11.31
50699,10699,Air,2025-03-27,Delayed,43.19
50700,10700,Air,2025-05-16,Delivered,36.09
50701,10701,Air,2025-07-13,Delivered,33.33
50702,10702,Air,2025-06-02,Delivered,46.87
50703,10703,Air,2025-03-10,Delivered,41.11
50704,10704,Air,2025-06-19,Delivered,13.22
50705,10705,Rail,2025-10-19,Delivered,35.93
50706,10706,Rail,2025-03-27,Delivered,18.77
50707,10707,Rail,2025-09-16,Delivered,44.76
50708,10708,Road,2025-01-28,Delivered,12.15
50709,10709,Rail,2025-02-18,Delivered,38.05
50710,10710,Rail,2025-04-20,Delivered,26.29
50711,10711,Air,2025-12-26,Delivered,12.5
50712,10712,Road,2025-10-18,Delayed,47.11
50713,10713,Rail,2025-10-03,Delayed,22.84
50714,10714,Road,2025-06-29,Delayed,49.51
50715,10715,Road,2025-08-27,Delayed,39.18
50716,10716,Rail,2025-03-17,Delivered,43.15
50717,10717,Air,2025-01-27,Delivered,32.43
50718,10718,Air,2025-10-22,Delivered,23.8
50719,10719,Rail,2025-12-25,Delivered,21.55
50720,10720,Road,2025-10-01,Delayed,23.71
50721,10721,Air,2025-12-29,Delivered,38.1
50722,10722,Air,2025-10-29,Delivered,41.23
50723,10723,Rail,2025-04-09,Delivered,41.16
50724,10724,Air,2025-12-05,Delivered,29.93
50725,10725,Road,2025-11-06,Delivered,48.42
50726,10726,Rail,2025-09-15,Delivered,16.37
50727,10727,Rail,2025-11-02,Delayed,24.92
50728,10728,Road,2025-10-25,Delivered,23.22
50729,10729,Air,2025-05-05,Delivered,44.65
50730,10730,Air,2025-04-07,Delivered,39.22
50731,10731,Road,2025-09-20,Delayed,26.1
50732,10732,Rail,2025-04-08,Delivered,23.43
50733,10733,Air,2025-06-15,Delivered,22.52
50734,10734,Air,2025-10-23,Delayed,27.83
50735,10735,Air,2025-12-01,Delivered,28.63
50736,10736,Air,2025-08-15,Delayed,27.01
50737,10737,Rail,2025-04-29,Delivered,18.79
50738,10738,Rail,2025-01-30,Delivered,28.31
50739,10739,Road,2025-06-07,Delivered,48.79
50740,10740,Rail,2025-01-12,Delivered,9.55
50741,10741,Road,2025-05-22,Delivered,26.59
50742,10742,Road,2025-04-29,Delivered,35.85
50743,10743,Air,2025-12-16,Delayed,22.59
50744,10744,Rail,2025-11-23,Delivered,35.33
50745,10745,Road,2025-10-14,Delivered,14.05
50746,10746,Rail,2025-12-27,Delivered,9.08
50747,10747,Rail,2025-11-30,Delivered,21.61
50748,10748,Air,2025-12-17,Delayed,35.21
50749,10749,Road,2025-06-04,Delayed,41.17
50750,10750,Road,2025-05-17,Delayed,23.48
50751,10751,Road,2025-08-25,Delivered,26.58
50752,10752,Road,2026-01-04,Delivered,49.31
50753,10753,Rail,2025-03-02,Delivered,17.39
50754,10754,Road,2025-03-29,Delayed,9.82
50755,10755,Rail,2025-07-07,Delivered,42.54
50756,10756,Rail,2025-08-09,Delivered,5.76
50757,10757,Road,2025-11-06,Delivered,38.66
50758,10758,Road,2025-10-14,Delayed,10.23
50759,10759,Air,2025-03-26,Delayed,15.83
50760,10760,Air,2025-12-28,Delivered,11.3
50761,10761,Air,2025-02-08,Delivered,25.48
50762,10762,Air,2025-10-15,Delayed,47.36
50763,10763,Air,2025-04-24,Delivered,27.85
50764,10764,Rail,2025-05-14,Delayed,28.57
50765,10765,Air,2025-10-03,Delayed,23.55
50766,10766,Air,2025-04-15,Delivered,41.54
50767,10767,Air,2025-03-15,Delivered,11.01
50768,10768,Road,2025-10-21,Delayed,19.65
50769,10769,Rail,2025-09-05,Delivered,30.51
50770,10770,Rail,2025-06-17,Delivered,25.78
50771,10771,Rail,2025-01-20,Delivered,23.92
50772,10772,Rail,2025-09-28,Delivered,17.59
50773,10773,Road,2025-01-19,Delivered,42.05
50774,10774,Rail,2025-04-10,Delivered,39.33
50775,10775,Road,2025-12-23,Delivered,39.61
50776,10776,Rail,2025-10-21,Delayed,9.68
50777,10777,Road,2025-04-29,Delivered,28.91
50778,10778,Rail,2025-03-21,Delivered,23.36
50779,10779,Air,2025-08-02,Delivered,21.49
50780,10780,Road,2025-08-14,Delivered,41.81
50781,10781,Road,2025-04-30,Delayed,23.78
50782,10782,Rail,2025-04-02,Delayed,7.63
50783,10783,Road,2026-01-01,Delivered,23.54
50784,10784,Road,2025-08-14,Delayed,39.99
50785,10785,Rail,2026-01-05,Delivered,12.62
50786,10786,Air,2025-06-01,Delayed,13.05
50787,10787,Air,2025-09-16,Delivered,12.77
50788,10788,Road,2025-08-08,Delayed,17.21
50789,10789,Road,2025-08-04,Delivered,29.39
50790,10790,Rail,2025-07-22,Delivered,44.84
50791,10791,Road,2025-08-01,Delivered,32.13
50792,10792,Road,2025-08-13,Delayed,39.78
50793,10793,Air,2025-08-14,Delivered,44.75
50794,10794,Rail,2025-11-09,Delivered,34.04
50795,10795,Air,2025-07-09,Delivered,6.37
50796,10796,Road,2025-12-23,Delivered,34.5
50797,10797,Air,2025-06-28,Delayed,42.48
50798,10798,Air,2025-08-31,Delayed,37.48
50799,10799,Air,2025-11-03,Delivered,49.56
50800,10800,Air,2025-10-28,Delivered,17.35
50801,10801,Road,2025-02-15,Delayed,48.14
50802,10802,Road,2025-08-24,Delivered,20.24
50803,10803,Road,2025-04-17,Delivered,32.61
50804,10804,Air,2025-08-05,Delayed,14.73
50805,10805,Road,2025-01-31,Delivered,12.56
50806,10806,Road,2025-10-11,Delivered,39.79
50807,10807,Rail,2025-05-24,Delivered,37.87
50808,10808,Road,2025-04-16,Delivered,8.23
50809,10809,Rail,2025-05-31,Delayed,28.69
50810,10810,Air,2025-01-16,Delivered,9.02
50811,10811,Road,2025-02-17,Delivered,35.58
50812,10812,Air,2025-05-20,Delayed,10.36
50813,10813,Air,2025-07-19,Delivered,48.85
50814,10814,Road,2025-05-01,Delivered,45.24
50815,10815,Rail,2025-07-04,Delivered,41.36
50816,10816,Air,2025-01-08,Delayed,24.54
50817,10817,Rail,2025-05-18,Delayed,49.85
50818,10818,Rail,2025-05-07,Delivered,18.34
50819,10819,Rail,2025-08-11,Delivered,9.59
50820,10820,Road,2025-04-15,Delayed,5.96
50821,10821,Rail,2025-01-27,Delivered,20.23
50822,10822,Air,2025-11-10,Delayed,39.69
50823,10823,Air,2025-05-23,Delivered,8.9
50824,10824,Rail,2025-09-11,Delivered,6.42
50825,10825,Air,2025-10-12,Delayed,32.86
50826,10826,Air,2025-05-19,Delivered,47.66
50827,10827,Rail,2025-04-20,Delayed,27.79
50828,10828,Road,2025-08-12,Delivered,14.74
50829,10829,Rail,2025-09-27,Delayed,27.26
50830,10830,Rail,2025-05-11,Delivered,24.22
50831,10831,Rail,2025-04-13,Delivered,48.75
50832,10832,Road,2025-01-16,Delayed,17.43
50833,10833,Road,2025-07-02,Delayed,28.26
50834,10834,Rail,2025-12-28,Delayed,47.09
50835,10835,Rail,2025-02-23,Delivered,38.33
50836,10836,Air,2025-06-10,Delivered,32.73
50837,10837,Rail,2025-09-04,Delivered,48.43
50838,10838,Air,2025-08-01,Delivered,45.35
50839,10839,Rail,2025-07-25,Delivered,39.15
50840,10840,Rail,2025-03-29,Delivered,20.36
50841,10841,Air,2025-02-27,Delivered,39.36
50842,10842,Road,2025-07-29,Delivered,19.05
50843,10843,Air,2025-12-26,Delayed,37.45
50844,10844,Road,2025-04-29,Delivered,49.57
50845,10845,Rail,2025-11-15,Delayed,19.77
50846,10846,Rail,2025-06-29,Delivered,35.12
50847,10847,Road,2025-11-17,Delivered,30.5
50848,10848,Rail,2026-01-05,Delivered,15.18
50849,10849,Air,2026-01-02,Delivered,7.95
50850,10850,Air,2025-05-31,Delivered,49.58
50851,10851,Air,2025-05-22,Delivered,22.7
50852,10852,Air,2025-06-15,Delivered,22.35
50853,10853,Rail,2025-05-04,Delivered,22.05
50854,10854,Rail,2025-04-01,Delivered,5.29
50855,10855,Road,2025-10-08,Delivered,44.34
50856,10856,Rail,2025-09-22,Delivered,7.27
50857,10857,Rail,2025-10-06,Delivered,25.3
50858,10858,Road,2025-07-23,Delayed,11.33
50859,10859,Air,2025-12-10,Delivered,30.61
50860,10860,Road,2025-06-06,Delivered,41.13
50861,10861,Rail,2025-05-19,Delivered,40.07
50862,10862,Road,2025-09-01,Delayed,48.79
50863,10863,Road,2025-07-25,Delayed,48.96
50864,10864,Rail,2025-01-06,Delivered,6.63
50865,10865,Rail,2025-08-19,Delivered,40.53
50866,10866,Rail,2025-03-11,Delivered,9.6
50867,10867,Road,2025-07-02,Delivered,44.27
50868,10868,Rail,2025-02-28,Delivered,12.31
50869,10869,Road,2025-08-15,Delivered,41.28
50870,10870,Air,2025-03-20,Delivered,18.14
50871,10871,Road,2025-05-12,Delivered,14.68
50872,10872,Rail,2025-07-15,Delayed,13.34
50873,10873,Road,2025-01-08,Delayed,30.89
50874,10874,Rail,2025-07-15,Delivered,49.1
50875,10875,Air,2025-04-10,Delivered,13.97
50876,10876,Rail,2025-03-10,Delivered,29.34
50877,10877,Road,2025-11-28,Delivered,11.18
50878,10878,Air,2025-12-16,Delivered,32.88
50879,10879,Road,2025-05-30,Delivered,33.59
50880,10880,Air,2025-09-20,Delivered,5.17
50881,10881,Air,2025-11-03,Delivered,18.9
50882,10882,Road,2025-05-26,Delayed,16.04
50883,10883,Rail,2025-06-30,Delayed,28.49
50884,10884,Rail,2025-06-19,Delayed,39.45
50885,10885,Road,2025-04-10,Delivered,46.78
50886,10886,Road,2025-03-08,Delivered,32.79
50887,10887,Rail,2025-01-18,Delivered,38.58
50888,10888,Air,2025-01-16,Delivered,42.86
50889,10889,Air,2025-04-19,Delivered,31.42
50890,10890,Rail,2025-11-02,Delivered,31.0
50891,10891,Rail,2025-08-06,Delivered,32.07
50892,10892,Road,2025-04-24,Delivered,48.65
50893,10893,Rail,2025-07-26,Delivered,44.78
50894,10894,Road,2025-04-19,Delivered,15.78
50895,10895,Air,2025-07-29,Delivered,15.54
50896,10896,Air,2025-06-28,Delivered,28.18
50897,10897,Road,2025-04-15,Delayed,7.68
50898,10898,Rail,2025-04-03,Delivered,33.96
50899,10899,Air,2025-10-10,Delivered,19.27
50900,10900,Road,2025-01-25,Delayed,14.48
50901,10901,Road,2025-01-19,Delivered,6.25
50902,10902,Air,2025-09-12,Delivered,29.44
50903,10903,Rail,2025-04-16,Delivered,16.52
50904,10904,Air,2025-08-08,Delivered,15.52
50905,10905,Rail,2025-07-06,Delivered,14.98
50906,10906,Air,2025-01-28,Delivered,34.95
50907,10907,Rail,2025-11-11,Delivered,30.26
50908,10908,Road,2025-10-24,Delivered,45.42
50909,10909,Rail,2025-02-09,Delivered,43.93
50910,10910,Road,2025-04-23,Delivered,19.82
50911,10911,Air,2026-01-05,Delivered,16.99
50912,10912,Rail,2025-08-26,Delivered,29.63
50913,10913,Rail,2025-10-27,Delayed,28.19
50914,10914,Road,2025-11-24,Delayed,12.93
50915,10915,Road,2026-01-02,Delivered,15.14
50916,10916,Air,2025-07-31,Delayed,41.92
50917,10917,Road,2025-06-12,Delivered,10.14
50918,10918,Rail,2025-12-29,Delivered,40.29
50919,10919,Rail,2025-04-07,Delayed,43.08
50920,10920,Road,2025-05-09,Delivered,9.28
50921,10921,Road,2025-10-26,Delivered,14.32
50922,10922,Road,2025-05-24,Delivered,26.09
50923,10923,Rail,2025-08-02,Delivered,33.54
50924,10924,Air,2025-10-25,Delayed,16.76
50925,10925,Air,2025-10-21,Delivered,5.38
50926,10926,Rail,2025-07-30,Delayed,45.63
50927,10927,Air,2025-05-16,Delivered,20.72
50928,10928,Road,2025-06-18,Delivered,11.43
50929,10929,Road,2025-06-12,Delivered,27.87
50930,10930,Air,2025-12-23,Delivered,35.67
50931,10931,Rail,2025-06-25,Delayed,40.22
50932,10932,Air,2025-10-23,Delayed,40.71
50933,10933,Road,2025-02-15,Delayed,9.29
50934,10934,Rail,2025-10-13,Delivered,10.25
50935,10935,Rail,2025-06-07,Delivered,16.22
50936,10936,Air,2025-04-14,Delivered,15.78
50937,10937,Air,2025-05-12,Delivered,19.49
50938,10938,Rail,2025-02-01,Delayed,29.44
50939,10939,Rail,2025-02-04,Delivered,22.53
50940,10940,Road,2025-02-26,Delivered,25.14
50941,10941,Road,2025-03-30,Delivered,26.24
50942,10942,Road,2025-05-12,Delayed,17.25
50943,10943,Road,2025-12-08,Delivered,48.09
50944,10944,Air,2025-08-02,Delivered,42.28
50945,10945,Rail,2025-09-15,Delivered,32.59
50946,10946,Rail,2025-09-22,Delivered,24.92
50947,10947,Air,2025-09-16,Delivered,22.45
50948,10948,Air,2025-05-31,Delivered,39.88
50949,10949,Rail,2025-07-21,Delivered,18.63
50950,10950,Rail,2025-07-23,Delivered,43.84
50951,10951,Road,2025-05-19,Delayed,31.59
50952,10952,Air,2025-03-21,Delayed,19.49
50953,10953,Road,2025-06-23,Delivered,38.0
50954,10954,Air,2025-08-11,Delivered,40.17
50955,10955,Road,2025-03-07,Delivered,38.47
50956,10956,Air,2025-11-15,Delivered,20.19
50957,10957,Rail,2025-11-04,Delivered,25.46
50958,10958,Road,2025-03-01,Delivered,29.98
50959,10959,Road,2025-02-01,Delivered,40.57
50960,10960,Rail,2025-11-15,Delivered,26.8
50961,10961,Air,2025-10-27,Delivered,35.72
50962,10962,Road,2025-12-09,Delivered,36.78
50963,10963,Rail,2025-11-05,Delivered,27.81
50964,10964,Air,2025-04-20,Delivered,36.47
50965,10965,Air,2025-09-18,Delivered,21.29
50966,10966,Air,2025-04-18,Delivered,5.23
50967,10967,Rail,2025-06-01,Delivered,29.99
50968,10968,Air,2025-07-25,Delivered,24.37
50969,10969,Road,2025-08-29,Delayed,33.52
50970,10970,Road,2025-04-02,Delivered,9.13
50971,10971,Air,2025-03-12,Delayed,21.57
50972,10972,Road,2025-05-08,Delivered,41.37
50973,10973,Road,2025-10-15,Delivered,48.02
50974,10974,Rail,2025-11-07,Delivered,42.92
50975,10975,Road,2025-10-27,Delayed,48.78
50976,10976,Air,2025-11-05,Delayed,45.44
50977,10977,Rail,2025-08-05,Delayed,27.88
50978,10978,Road,2025-12-01,Delivered,24.14
50979,10979,Air,2025-03-12,Delivered,23.16
50980,10980,Air,2025-09-19,Delivered,16.42
50981,10981,Road,2025-07-14,Delivered,14.32
50982,10982,Rail,2025-07-29,Delayed,44.83
50983,10983,Air,2025-05-02,Delivered,49.38
50984,10984,Road,2026-01-02,Delivered,25.56
50985,10985,Road,2025-05-21,Delivered,11.86
50986,10986,Rail,2025-07-16,Delivered,19.42
50987,10987,Air,2025-04-18,Delivered,10.21
50988,10988,Air,2025-07-02,Delayed,15.32
50989,10989,Road,2025-12-05,Delayed,16.53
50990,10990,Road,2025-04-23,Delayed,19.53
50991,10991,Air,2025-03-26,Delivered,10.83
50992,10992,Rail,2025-11-26,Delivered,32.06
50993,10993,Rail,2025-12-19,Delivered,37.87
50994,10994,Rail,2025-10-09,Delivered,19.5
50995,10995,Rail,2025-02-23,Delivered,19.21
50996,10996,Rail,2025-02-11,Delayed,47.82
50997,10997,Air,2025-11-07,Delayed,47.59
50998,10998,Rail,2025-06-02,Delivered,13.44
50999,10999,Road,2025-06-11,Delivered,8.68
51000,11000,Air,2025-04-20,Delivered,5.62
51001,11001,Air,2025-07-07,Delivered,36.23
51002,11002,Rail,2025-01-31,Delayed,38.72
51003,11003,Rail,2025-04-16,Delivered,36.4
51004,11004,Road,2026-01-08,Delivered,28.58
51005,11005,Air,2025-08-09,Delivered,26.5
51006,11006,Air,2025-04-16,Delivered,10.22
51007,11007,Rail,2025-05-19,Delivered,18.38
51008,11008,Rail,2025-10-25,Delayed,45.1
51009,11009,Road,2025-08-12,Delayed,44.41
51010,11010,Road,2025-08-26,Delivered,44.51
51011,11011,Rail,2025-07-18,Delivered,33.33
51012,11012,Air,2025-07-01,Delayed,27.23
51013,11013,Air,2025-03-06,Delayed,28.81
51014,11014,Rail,2025-05-03,Delivered,13.81
51015,11015,Rail,2025-05-29,Delayed,5.38
51016,11016,Air,2025-10-10,Delivered,21.21
51017,11017,Rail,2025-12-19,Delivered,15.73
51018,11018,Road,2025-06-21,Delivered,12.37
51019,11019,Road,2026-01-07,Delivered,8.33
51020,11020,Air,2025-06-26,Delayed,26.84
51021,11021,Air,2025-04-22,Delivered,13.97
51022,11022,Road,2025-01-22,Delivered,14.0
51023,11023,Air,2025-12-08,Delivered,30.02
51024,11024,Rail,2025-07-16,Delivered,46.0
51025,11025,Rail,2025-10-09,Delayed,16.48
51026,11026,Air,2025-06-14,Delivered,38.03
51027,11027,Rail,2025-02-07,Delivered,24.89
51028,11028,Rail,2025-10-22,Delivered,10.71
51029,11029,Air,2025-04-02,Delivered,26.83
51030,11030,Air,2025-05-19,Delivered,39.36
51031,11031,Air,2025-08-13,Delivered,14.26
51032,11032,Air,2025-10-31,Delivered,29.38
51033,11033,Air,2025-04-04,Delivered,5.67
51034,11034,Rail,2025-12-23,Delivered,23.24
51035,11035,Rail,2025-01-14,Delayed,23.98
51036,11036,Air,2025-03-07,Delivered,24.0
51037,11037,Air,2025-09-13,Delayed,16.27
51038,11038,Rail,2025-09-04,Delivered,38.69
51039,11039,Rail,2025-02-27,Delivered,14.85
51040,11040,Rail,2025-12-30,Delayed,39.92
51041,11041,Air,2025-09-30,Delivered,11.87
51042,11042,Air,2025-02-21,Delayed,37.38
51043,11043,Rail,2025-06-13,Delivered,5.98
51044,11044,Rail,2025-06-14,Delivered,29.99
51045,11045,Air,2025-06-09,Delivered,19.81
51046,11046,Rail,2025-01-15,Delivered,28.83
